time,settlement
2023-01-04 16:14:32.727272727,0.3145624880605593
2023-01-04 17:06:58.001800180,0.6173849840743697
2023-01-04 17:59:23.276327632,0.08284808765231744
2023-01-04 18:51:48.550855085,-0.3343117685799457
2023-01-04 19:44:13.825382538,0.8627926417404952
2023-01-04 20:36:39.099909991,-0.2721415249008132
2023-01-04 21:29:04.374437443,0.011445145641263643
2023-01-04 22:21:29.648964896,0.4656399258209769
2023-01-04 23:13:54.923492349,-0.8459120262805278
2023-01-05 00:06:20.198019801,0.284890205691662
2023-01-05 00:58:45.472547254,0.6144151456095699
2023-01-05 01:51:10.747074707,0.9923950376428698
2023-01-05 02:43:36.021602160,0.4048881688506629
2023-01-05 03:36:01.296129612,0.571370368581936
2023-01-05 04:28:26.570657065,0.5903063618737445
2023-01-05 05:20:51.845184518,-0.14457588234483265
2023-01-05 06:13:17.119711971,-0.17732315022274348
2023-01-05 07:05:42.394239423,0.536067213707077
2023-01-05 07:58:07.668766876,-0.17525991428750798
2023-01-05 08:50:32.943294329,0.807614850346722
2023-01-05 09:42:58.217821782,0.13547522783912713
2023-01-05 10:35:23.492349234,-0.7114992626042611
2023-01-05 11:27:48.766876687,0.9719099033021741
2023-01-05 12:20:14.041404140,0.8608429221991356
2023-01-05 13:12:39.315931593,-0.16081645382075505
2023-01-05 14:05:04.590459045,-0.6595747059672541
2023-01-05 14:57:29.864986498,0.24190524534539382
2023-01-05 15:49:55.139513951,-0.6155604818757712
2023-01-05 16:42:20.414041404,-0.8503573170473642
2023-01-05 17:34:45.688568856,0.06319250371674046
2023-01-05 18:27:10.963096309,0.19199984794239855
2023-01-05 19:19:36.237623762,0.4772790070820392
2023-01-05 20:12:01.512151215,0.3003148054747622
2023-01-05 21:04:26.786678667,0.1935712268837786
2023-01-05 21:56:52.061206120,0.9821670563713454
2023-01-05 22:49:17.335733573,-0.8238476286364811
2023-01-05 23:41:42.610261026,-0.1477786701883146
2023-01-06 00:34:07.884788478,0.7264310771179165
2023-01-06 01:26:33.159315931,0.40266535407546233
2023-01-06 02:18:58.433843384,0.9567299944640881
2023-01-06 03:11:23.708370837,-0.98933386260213
2023-01-06 04:03:48.982898289,-0.10406725227186953
2023-01-06 04:56:14.257425742,-0.5032381920492799
2023-01-06 05:48:39.531953195,0.9955921414325355
2023-01-06 06:41:04.806480648,-0.24296435690079843
2023-01-06 07:33:30.081008100,-0.2001276681328712
2023-01-06 08:25:55.355535553,-0.5385287547190871
2023-01-06 09:18:20.630063006,-0.32229771515995087
2023-01-06 10:10:45.904590459,-0.4275897515101943
2023-01-06 11:03:11.179117911,0.8390300750859301
2023-01-06 11:55:36.453645364,0.17667607142522423
2023-01-06 12:48:01.728172817,0.9442011686446634
2023-01-06 13:40:27.002700270,0.5352520028061358
2023-01-06 14:32:52.277227722,0.6956009783478554
2023-01-06 15:25:17.551755175,-0.011786260238449753
2023-01-06 16:17:42.826282628,0.403973726903895
2023-01-06 17:10:08.100810081,-0.9834755637552324
2023-01-06 18:02:33.375337533,-0.1675081914276031
2023-01-06 18:54:58.649864986,0.5590320236658208
2023-01-06 19:47:23.924392439,-0.9749668977848132
2023-01-06 20:39:49.198919891,0.636186193567104
2023-01-06 21:32:14.473447344,-0.5138922043714631
2023-01-06 22:24:39.747974797,0.4595979466489051
2023-01-06 23:17:05.022502250,-0.21221864287286252
2023-01-07 00:09:30.297029702,0.9041808337249584
2023-01-07 01:01:55.571557155,0.06556859988808394
2023-01-07 01:54:20.846084608,0.5241050298484897
2023-01-07 02:46:46.120612061,-0.9851389811444877
2023-01-07 03:39:11.395139513,-0.07281837009260128
2023-01-07 04:31:36.669666966,0.41675684746209885
2023-01-07 05:24:01.944194419,0.5063242284244514
2023-01-07 06:16:27.218721872,0.4282613195277565
2023-01-07 07:08:52.493249324,0.8782432262532105
2023-01-07 08:01:17.767776777,0.3191262149785874
2023-01-07 08:53:43.042304230,-0.35117278042093303
2023-01-07 09:46:08.316831683,-0.009459005236741591
2023-01-07 10:38:33.591359135,-0.2792556810566742
2023-01-07 11:30:58.865886588,0.9373616385148995
2023-01-07 12:23:24.140414041,-0.9155625283962396
2023-01-07 13:15:49.414941494,-0.52513627433981
2023-01-07 14:08:14.689468946,-0.6937125969817537
2023-01-07 15:00:39.963996399,-0.6291213029602452
2023-01-07 15:53:05.238523852,-0.5431050877939119
2023-01-07 16:45:30.513051305,-0.9304329111132614
2023-01-07 17:37:55.787578757,0.2432832213050269
2023-01-07 18:30:21.062106210,0.060497294469021634
2023-01-07 19:22:46.336633663,0.13383040483702513
2023-01-07 20:15:11.611161116,-0.8657519377668317
2023-01-07 21:07:36.885688568,-0.2688076111020232
2023-01-07 22:00:02.160216021,0.892867619863267
2023-01-07 22:52:27.434743474,-0.5552172685762571
2023-01-07 23:44:52.709270927,0.8285995312386765
2023-01-08 00:37:17.983798379,-0.15041369374762237
2023-01-08 01:29:43.258325832,0.21106923271917677
2023-01-08 02:22:08.532853285,0.42643384741132384
2023-01-08 03:14:33.807380738,0.6697407329911844
2023-01-08 04:06:59.081908190,0.48120748047307016
2023-01-08 04:59:24.356435643,-0.8488085004004671
2023-01-08 05:51:49.630963096,-0.2398535666930064
2023-01-08 06:44:14.905490549,0.6203125676551522
2023-01-08 07:36:40.180018001,0.11658637485150258
2023-01-08 08:29:05.454545454,-0.010195512078140956
2023-01-08 09:21:30.729072907,0.06383078779095297
2023-01-08 10:13:56.003600360,0.7482315801409418
2023-01-08 11:06:21.278127812,-0.5810452352786581
2023-01-08 11:58:46.552655265,-0.8325407164175669
2023-01-08 12:51:11.827182718,-0.14880076726044789
2023-01-08 13:43:37.101710171,0.4760743299533603
2023-01-08 14:36:02.376237623,-0.19332152233392064
2023-01-08 15:28:27.650765076,-0.23977496013531696
2023-01-08 16:20:52.925292529,0.01465413616516309
2023-01-08 17:13:18.199819982,-0.9285224290310801
2023-01-08 18:05:43.474347434,-0.6318096838756839
2023-01-08 18:58:08.748874887,-0.19047885562847178
2023-01-08 19:50:34.023402340,-0.16089314848334646
2023-01-08 20:42:59.297929793,-0.9234615115149531
2023-01-08 21:35:24.572457245,0.8254391195398192
2023-01-08 22:27:49.846984698,-0.8524980486248346
2023-01-08 23:20:15.121512151,-0.4306991042491004
2023-01-09 00:12:40.396039603,0.4065351932965542
2023-01-09 01:05:05.670567056,0.49715100204404217
2023-01-09 01:57:30.945094509,-0.43685247147393635
2023-01-09 02:49:56.219621962,0.18539390225032282
2023-01-09 03:42:21.494149414,-0.7046147556317863
2023-01-09 04:34:46.768676867,-0.1451862259651533
2023-01-09 05:27:12.043204320,0.6755092443364046
2023-01-09 06:19:37.317731773,-0.882651977936892
2023-01-09 07:12:02.592259225,-0.5868492218991752
2023-01-09 08:04:27.866786678,-0.7756057720983232
2023-01-09 08:56:53.141314131,0.6148215255595162
2023-01-09 09:49:18.415841584,-0.48697466199055284
2023-01-09 10:41:43.690369036,-0.9598497045142298
2023-01-09 11:34:08.964896489,-0.9217023883786701
2023-01-09 12:26:34.239423942,0.8845683693318878
2023-01-09 13:18:59.513951395,-0.17429887417837997
2023-01-09 14:11:24.788478847,0.16541077111977054
2023-01-09 15:03:50.063006300,0.44104120846327555
2023-01-09 15:56:15.337533753,-0.9852397727516278
2023-01-09 16:48:40.612061206,0.948815211057956
2023-01-09 17:41:05.886588658,-0.6233442826425453
2023-01-09 18:33:31.161116111,0.39827922845846864
2023-01-09 19:25:56.435643564,0.20486729889736122
2023-01-09 20:18:21.710171017,0.3911570333974552
2023-01-09 21:10:46.984698469,-0.3149716793208899
2023-01-09 22:03:12.259225922,-0.3322722444462378
2023-01-09 22:55:37.533753375,0.1373576165451489
2023-01-09 23:48:02.808280828,0.5934017032562136
2023-01-10 00:40:28.082808280,-0.05116806289920839
2023-01-10 01:32:53.357335733,-0.8219517061795143
2023-01-10 02:25:18.631863186,0.6817852718263402
2023-01-10 03:17:43.906390639,-0.9814140790003711
2023-01-10 04:10:09.180918091,0.5806902372853899
2023-01-10 05:02:34.455445544,-0.7227430696255583
2023-01-10 05:54:59.729972997,0.4306933740960439
2023-01-10 06:47:25.004500450,0.8762468538925139
2023-01-10 07:39:50.279027902,-0.20196528478830822
2023-01-10 08:32:15.553555355,-0.5671633876792996
2023-01-10 09:24:40.828082808,0.5500614596685565
2023-01-10 10:17:06.102610261,0.017540573166527018
2023-01-10 11:09:31.377137713,0.6678277104733592
2023-01-10 12:01:56.651665166,0.08541468136569752
2023-01-10 12:54:21.926192619,0.6972367880504826
2023-01-10 13:46:47.200720072,0.2485487804737505
2023-01-10 14:39:12.475247524,0.043985868482924184
2023-01-10 15:31:37.749774977,0.5220077972904227
2023-01-10 16:24:03.024302430,0.5261257715337813
2023-01-10 17:16:28.298829883,-0.3214672758042356
2023-01-10 18:08:53.573357335,-0.2281922688596172
2023-01-10 19:01:18.847884788,0.6518088627838912
2023-01-10 19:53:44.122412241,0.7835383788240458
2023-01-10 20:46:09.396939693,-0.8376750438200176
2023-01-10 21:38:34.671467146,0.04022318271341274
2023-01-10 22:30:59.945994599,0.020678320072965883
2023-01-10 23:23:25.220522052,0.7803172837150272
2023-01-11 00:15:50.495049504,0.9948906085316414
2023-01-11 01:08:15.769576957,0.2909033132902783
2023-01-11 02:00:41.044104410,0.14226153600098512
2023-01-11 02:53:06.318631863,0.3912694527545908
2023-01-11 03:45:31.593159315,0.9181236136067934
2023-01-11 04:37:56.867686768,0.6183174870249208
2023-01-11 05:30:22.142214221,0.40329808141664536
2023-01-11 06:22:47.416741674,0.214968089541977
2023-01-11 07:15:12.691269126,-0.030377725680587497
2023-01-11 08:07:37.965796579,0.27483907599992907
2023-01-11 09:00:03.240324032,0.7654613888891715
2023-01-11 09:52:28.514851485,0.8533899642883109
2023-01-11 10:44:53.789378937,0.9507604986747338
2023-01-11 11:37:19.063906390,-0.926003853099252
2023-01-11 12:29:44.338433843,-0.6282086428794296
2023-01-11 13:22:09.612961296,0.04253369724583855
2023-01-11 14:14:34.887488748,0.5673194749244674
2023-01-11 15:07:00.162016201,0.17407072646315447
2023-01-11 15:59:25.436543654,-0.1396593215618276
2023-01-11 16:51:50.711071107,-0.2967845239263478
2023-01-11 17:44:15.985598559,-0.7964941900654607
2023-01-11 18:36:41.260126012,0.7183754948170771
2023-01-11 19:29:06.534653465,0.9415380118928143
2023-01-11 20:21:31.809180918,-0.8418367443815908
2023-01-11 21:13:57.083708370,-0.011820951243132205
2023-01-11 22:06:22.358235823,0.7785030888933486
2023-01-11 22:58:47.632763276,0.5439919648253295
2023-01-11 23:51:12.907290729,0.03591923123023277
2023-01-12 00:43:38.181818181,-0.8210969437845814
2023-01-12 01:36:03.456345634,0.7064136620379213
2023-01-12 02:28:28.730873087,-0.11279253146917356
2023-01-12 03:20:54.005400540,0.020370680319239387
2023-01-12 04:13:19.279927992,-0.23784281044805278
2023-01-12 05:05:44.554455445,0.24404221941905058
2023-01-12 05:58:09.828982898,-0.04194231098037848
2023-01-12 06:50:35.103510351,0.96273432476084
2023-01-12 07:43:00.378037803,-0.6471245403833181
2023-01-12 08:35:25.652565256,-0.4681679183886114
2023-01-12 09:27:50.927092709,0.058634467483702046
2023-01-12 10:20:16.201620162,0.3619881392191857
2023-01-12 11:12:41.476147614,0.928711531742711
2023-01-12 12:05:06.750675067,0.13005484812333967
2023-01-12 12:57:32.025202520,-0.7247558257480233
2023-01-12 13:49:57.299729973,0.5562031589444443
2023-01-12 14:42:22.574257425,0.03866253882917192
2023-01-12 15:34:47.848784878,-0.1049670856861864
2023-01-12 16:27:13.123312331,0.8886262162436542
2023-01-12 17:19:38.397839783,-0.08655445868745382
2023-01-12 18:12:03.672367236,-0.6373097072994884
2023-01-12 19:04:28.946894689,-0.7554045817875297
2023-01-12 19:56:54.221422142,0.8523190376230987
2023-01-12 20:49:19.495949594,0.2933837469817142
2023-01-12 21:41:44.770477047,0.47152807898554516
2023-01-12 22:34:10.045004500,0.030097441190354957
2023-01-12 23:26:35.319531953,0.6253664386366513
2023-01-13 00:19:00.594059405,0.9424164910363022
2023-01-13 01:11:25.868586858,0.9440465914799465
2023-01-13 02:03:51.143114311,-0.7949888108922398
2023-01-13 02:56:16.417641764,0.13279191555495595
2023-01-13 03:48:41.692169216,-0.6169878149479262
2023-01-13 04:41:06.966696669,-0.45578893617188476
2023-01-13 05:33:32.241224122,-0.06458308201319007
2023-01-13 06:25:57.515751575,0.9550759841033218
2023-01-13 07:18:22.790279027,0.12760364323043993
2023-01-13 08:10:48.064806480,-0.1413019048184816
2023-01-13 09:03:13.339333933,-0.3722998711886971
2023-01-13 09:55:38.613861386,-0.9650433359163428
2023-01-13 10:48:03.888388838,-0.8698610827987723
2023-01-13 11:40:29.162916291,0.712125842137693
2023-01-13 12:32:54.437443744,0.20564249722907157
2023-01-13 13:25:19.711971197,-0.22708420474549795
2023-01-13 14:17:44.986498649,0.24023913467004632
2023-01-13 15:10:10.261026102,-0.4367978010020639
2023-01-13 16:02:35.535553555,-0.1488332710480642
2023-01-13 16:55:00.810081008,0.711850068666152
2023-01-13 17:47:26.084608460,-0.4941848002428715
2023-01-13 18:39:51.359135913,0.03895603304582829
2023-01-13 19:32:16.633663366,-0.14436849921225448
2023-01-13 20:24:41.908190819,0.02123504040152069
2023-01-13 21:17:07.182718271,0.9381580302893133
2023-01-13 22:09:32.457245724,-0.09933230166703111
2023-01-13 23:01:57.731773177,0.5103775643551602
2023-01-13 23:54:23.006300630,0.6509024713341878
2023-01-14 00:46:48.280828082,0.11463563154103906
2023-01-14 01:39:13.555355535,-0.8920428417301618
2023-01-14 02:31:38.829882988,-0.09110329391908079
2023-01-14 03:24:04.104410441,-0.2853225368724066
2023-01-14 04:16:29.378937893,0.9281300342073147
2023-01-14 05:08:54.653465346,-0.23104116568476507
2023-01-14 06:01:19.927992799,0.4147484370677934
2023-01-14 06:53:45.202520252,0.16482927295756022
2023-01-14 07:46:10.477047704,-0.6950169382202966
2023-01-14 08:38:35.751575157,0.29335232032344005
2023-01-14 09:31:01.026102610,0.6457365531125938
2023-01-14 10:23:26.300630063,-0.7887949506059604
2023-01-14 11:15:51.575157515,0.23206589997289662
2023-01-14 12:08:16.849684968,0.8453135947919967
2023-01-14 13:00:42.124212421,-0.4407190540917214
2023-01-14 13:53:07.398739874,0.3466001436059192
2023-01-14 14:45:32.673267326,-0.6612396846911621
2023-01-14 15:37:57.947794779,0.9728320961339278
2023-01-14 16:30:23.222322232,-0.6794773008661836
2023-01-14 17:22:48.496849685,0.9857146663953775
2023-01-14 18:15:13.771377137,0.06055224541975912
2023-01-14 19:07:39.045904590,-0.22033451563511042
2023-01-14 20:00:04.320432043,0.21721312248245273
2023-01-14 20:52:29.594959496,0.6423815500413925
2023-01-14 21:44:54.869486948,-0.4989194645152357
2023-01-14 22:37:20.144014401,0.6735867742849284
2023-01-14 23:29:45.418541854,-0.7496325103020081
2023-01-15 00:22:10.693069306,0.22276480076286398
2023-01-15 01:14:35.967596759,-0.508486889924386
2023-01-15 02:07:01.242124212,-0.7405044948018562
2023-01-15 02:59:26.516651665,-0.6466573529296815
2023-01-15 03:51:51.791179117,-0.706579126436649
2023-01-15 04:44:17.065706570,-0.5511693057695566
2023-01-15 05:36:42.340234023,0.32589137493121134
2023-01-15 06:29:07.614761476,0.8235983252673189
2023-01-15 07:21:32.889288928,0.0921724022140662
2023-01-15 08:13:58.163816381,0.00720359566569817
2023-01-15 09:06:23.438343834,-0.07183240542278568
2023-01-15 09:58:48.712871287,-0.5822257984389163
2023-01-15 10:51:13.987398739,0.818971314623135
2023-01-15 11:43:39.261926192,0.3156369660340812
2023-01-15 12:36:04.536453645,-0.26790930525870205
2023-01-15 13:28:29.810981098,0.5353819121147296
2023-01-15 14:20:55.085508550,-0.4178412849856148
2023-01-15 15:13:20.360036003,-0.5493860780086128
2023-01-15 16:05:45.634563456,-0.16704793213460656
2023-01-15 16:58:10.909090909,0.22009606092302092
2023-01-15 17:50:36.183618361,0.43706802206639583
2023-01-15 18:43:01.458145814,0.9238798126667989
2023-01-15 19:35:26.732673267,-0.9957551109799165
2023-01-15 20:27:52.007200720,0.02176746371369087
2023-01-15 21:20:17.281728172,0.2643185464372775
2023-01-15 22:12:42.556255625,-0.7076141090420671
2023-01-15 23:05:07.830783078,0.0016573829990178535
2023-01-15 23:57:33.105310531,-0.18725450168421043
2023-01-16 00:49:58.379837983,0.5038798261040811
2023-01-16 01:42:23.654365436,0.431760963705065
2023-01-16 02:34:48.928892889,-0.5870007518686906
2023-01-16 03:27:14.203420342,0.9714299436931555
2023-01-16 04:19:39.477947794,-0.6570582738986788
2023-01-16 05:12:04.752475247,-0.015362005432866921
2023-01-16 06:04:30.027002700,-0.10747041428005799
2023-01-16 06:56:55.301530153,0.5259320693777074
2023-01-16 07:49:20.576057605,-0.6204932938248655
2023-01-16 08:41:45.850585058,0.37976123999255074
2023-01-16 09:34:11.125112511,0.0633774770706037
2023-01-16 10:26:36.399639964,-0.07264119660556245
2023-01-16 11:19:01.674167416,-0.2918568539908979
2023-01-16 12:11:26.948694869,0.3097359363087102
2023-01-16 13:03:52.223222322,0.7236327576381196
2023-01-16 13:56:17.497749775,0.5629729400033912
2023-01-16 14:48:42.772277227,0.559395488289163
2023-01-16 15:41:08.046804680,0.7112702496753633
2023-01-16 16:33:33.321332133,-0.2816877174723156
2023-01-16 17:25:58.595859586,-0.05538528962944267
2023-01-16 18:18:23.870387038,0.16733648064459095
2023-01-16 19:10:49.144914491,0.34674930313246444
2023-01-16 20:03:14.419441944,-0.7683110720827524
2023-01-16 20:55:39.693969396,-0.9204643329817237
2023-01-16 21:48:04.968496849,0.7065375909538514
2023-01-16 22:40:30.243024302,0.6806597089559527
2023-01-16 23:32:55.517551755,-0.27250172823030816
2023-01-17 00:25:20.792079207,-0.8114804260837698
2023-01-17 01:17:46.066606660,-0.7347339000582913
2023-01-17 02:10:11.341134113,-0.18212375598662045
2023-01-17 03:02:36.615661566,0.1858259950234149
2023-01-17 03:55:01.890189018,-0.7956521967615173
2023-01-17 04:47:27.164716471,-0.8551963984530646
2023-01-17 05:39:52.439243924,0.5038025630831324
2023-01-17 06:32:17.713771377,-0.2048057562960084
2023-01-17 07:24:42.988298829,-0.3458617693858652
2023-01-17 08:17:08.262826282,-0.5261640005124777
2023-01-17 09:09:33.537353735,-0.5260128459858295
2023-01-17 10:01:58.811881188,-0.4147724888952138
2023-01-17 10:54:24.086408640,0.09153315723215605
2023-01-17 11:46:49.360936093,-0.6072327112932947
2023-01-17 12:39:14.635463546,0.021914928799055877
2023-01-17 13:31:39.909990999,-0.1788436314752906
2023-01-17 14:24:05.184518451,-0.1337331334430243
2023-01-17 15:16:30.459045904,0.18766651058187978
2023-01-17 16:08:55.733573357,0.47419107586526876
2023-01-17 17:01:21.008100810,-0.7869223171351609
2023-01-17 17:53:46.282628262,0.12812166059168528
2023-01-17 18:46:11.557155715,0.934768337680298
2023-01-17 19:38:36.831683168,-0.9426165119432157
2023-01-17 20:31:02.106210621,0.2874785466555638
2023-01-17 21:23:27.380738073,-0.7683620918571914
2023-01-17 22:15:52.655265526,-0.11866867385325763
2023-01-17 23:08:17.929792979,0.11666830215386526
2023-01-18 00:00:43.204320432,-0.8665449814166952
2023-01-18 00:53:08.478847884,-0.25611475324379107
2023-01-18 01:45:33.753375337,-0.21321924104221912
2023-01-18 02:37:59.027902790,-0.556014340612075
2023-01-18 03:30:24.302430243,-0.8813479929261485
2023-01-18 04:22:49.576957695,0.809142394437224
2023-01-18 05:15:14.851485148,0.3843136918083123
2023-01-18 06:07:40.126012601,0.930790613354876
2023-01-18 07:00:05.400540054,-0.4683404480157909
2023-01-18 07:52:30.675067506,-0.8974912152841377
2023-01-18 08:44:55.949594959,0.6401368044497258
2023-01-18 09:37:21.224122412,-0.20515481714742156
2023-01-18 10:29:46.498649865,0.9433968655561038
2023-01-18 11:22:11.773177317,-0.8265287382170161
2023-01-18 12:14:37.047704770,0.006735724698593737
2023-01-18 13:07:02.322232223,-0.1261763723341922
2023-01-18 13:59:27.596759676,0.21650679457080146
2023-01-18 14:51:52.871287128,0.29135950125664944
2023-01-18 15:44:18.145814581,0.16088487844421717
2023-01-18 16:36:43.420342034,0.6784945031999092
2023-01-18 17:29:08.694869486,0.5536583283403731
2023-01-18 18:21:33.969396939,0.7762446809266523
2023-01-18 19:13:59.243924392,-0.6672958280520855
2023-01-18 20:06:24.518451845,0.8489144412734335
2023-01-18 20:58:49.792979297,0.20043967725795242
2023-01-18 21:51:15.067506750,0.3324017198354494
2023-01-18 22:43:40.342034203,0.8570981736778363
2023-01-18 23:36:05.616561656,-0.04528022164015777
2023-01-19 00:28:30.891089108,0.6457693607612398
2023-01-19 01:20:56.165616561,0.5225169246309997
2023-01-19 02:13:21.440144014,-0.49813566446264934
2023-01-19 03:05:46.714671467,0.0772367325698391
2023-01-19 03:58:11.989198919,0.9834491155710259
2023-01-19 04:50:37.263726372,-0.8374958244052328
2023-01-19 05:43:02.538253825,-0.049211855193827425
2023-01-19 06:35:27.812781278,0.7947367597070856
2023-01-19 07:27:53.087308730,0.9165280909422939
2023-01-19 08:20:18.361836183,-0.6739409495257351
2023-01-19 09:12:43.636363636,-0.935665748631014
2023-01-19 10:05:08.910891089,0.26910197025482185
2023-01-19 10:57:34.185418541,-0.9522406161268673
2023-01-19 11:49:59.459945994,-0.16264741702039065
2023-01-19 12:42:24.734473447,-0.5538027207518397
2023-01-19 13:34:50.009000900,-0.19629619541519072
2023-01-19 14:27:15.283528352,0.21793810523116353
2023-01-19 15:19:40.558055805,-0.3160683469038732
2023-01-19 16:12:05.832583258,0.4239508425759304
2023-01-19 17:04:31.107110711,-0.003971011643524092
2023-01-19 17:56:56.381638163,0.5353372675107098
2023-01-19 18:49:21.656165616,0.7987118830256106
2023-01-19 19:41:46.930693069,0.2045624931802288
2023-01-19 20:34:12.205220522,0.003846569087652796
2023-01-19 21:26:37.479747974,-0.3371364334107003
2023-01-19 22:19:02.754275427,0.5874431338869841
2023-01-19 23:11:28.028802880,-0.3389746461992509
2023-01-20 00:03:53.303330333,-0.09496072350872331
2023-01-20 00:56:18.577857785,-0.7487190136378681
2023-01-20 01:48:43.852385238,0.29614691450789854
2023-01-20 02:41:09.126912691,-0.9632731161091277
2023-01-20 03:33:34.401440144,0.4325300136574919
2023-01-20 04:25:59.675967596,-0.25398361661411295
2023-01-20 05:18:24.950495049,-0.8782952539503499
